filename,project,anchor_sentence
[기밀] 보안 사고 대응 시뮬레이션 기록_159.txt,펄스쉴드,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_159.txt,펄스쉴드,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,"보안 지표: 기준 적합률 85%, 감사 대응 소요 4일"
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,"산출물: 접근 권한 매트릭스, 반출 승인 로그, 사고 대응 플로우"
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,감사 대응: 분기별 접근 로그 검토를 수행한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,권한 체계: 역할 기반 접근 + 임시 권한 만료(17일)
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,증빙 보관: 변경 이력 및 승인 기록은 22개월 보관
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,이중 승인: 반출 요청은 2인 승인 후 처리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,목적: 정보 유출 방지와 접근 통제 강화를 위한 내부 기준을 정리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_168.txt,하이게이트,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,"보안 지표: 기준 적합률 96%, 감사 대응 소요 3일"
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,"산출물: 접근 권한 매트릭스, 반출 승인 로그, 사고 대응 플로우"
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,감사 대응: 분기별 접근 로그 검토를 수행한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,권한 체계: 역할 기반 접근 + 임시 권한 만료(23일)
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,증빙 보관: 변경 이력 및 승인 기록은 28개월 보관
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,이중 승인: 반출 요청은 3인 승인 후 처리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,목적: 정보 유출 방지와 접근 통제 강화를 위한 내부 기준을 정리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_202.txt,하이게이트,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,"보안 지표: 기준 적합률 93%, 감사 대응 소요 6일"
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,"산출물: 접근 권한 매트릭스, 반출 승인 로그, 사고 대응 플로우"
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,감사 대응: 분기별 접근 로그 검토를 수행한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,권한 체계: 역할 기반 접근 + 임시 권한 만료(21일)
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,증빙 보관: 변경 이력 및 승인 기록은 22개월 보관
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,이중 승인: 반출 요청은 2인 승인 후 처리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,목적: 정보 유출 방지와 접근 통제 강화를 위한 내부 기준을 정리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_224.txt,펄스쉴드,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,"보안 지표: 기준 적합률 91%, 감사 대응 소요 2일"
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,"산출물: 접근 권한 매트릭스, 반출 승인 로그, 사고 대응 플로우"
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,감사 대응: 분기별 접근 로그 검토를 수행한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,권한 체계: 역할 기반 접근 + 임시 권한 만료(21일)
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,증빙 보관: 변경 이력 및 승인 기록은 14개월 보관
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,이중 승인: 반출 요청은 2인 승인 후 처리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,목적: 정보 유출 방지와 접근 통제 강화를 위한 내부 기준을 정리한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 보안 사고 대응 시뮬레이션 기록_271.txt,블랙레이븐,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,"상위 리스크: 공급 지연, 규정 변경, 품질 편차, 보안 위반"
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,목적: 가상 규제 카테고리별 대응 체계를 수립하고 승인/감사 루프를 명확히 한다.
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,증빙 보관: 변경 이력 및 승인 기록은 23개월 보관
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,승인 체계: 정책 변경은 3단계 승인 후 적용한다.
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,리스크 매트릭스: 영향도(낮음/중간/높음) × 발생 가능성(희박/가능/빈번)
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,"감사 루프: 분기별 자체 점검, 반기별 모의 감사 절차를 유지한다."
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,"산출물: 규제 매핑표, 증빙 인벤토리, 감사 체크리스트"
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,대응 원칙: 회피/완화/전가/수용 중 사전 선택
[기밀] 샘플_01_규제 대응 및 컴플라이언스 계획_샘플.txt,하이게이트,데이터 거버넌스 | 중 | 접근 로그 확인
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,리스크: 일정 지연과 품질 편차를 중점 관리한다.
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,"산출물: 운영 체크리스트, 변경 승인 로그, 리스크 레지스터"
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,"운영 지표: 기준 적합률 93%, 감사 대응 소요 5일"
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,증빙 보관: 변경 이력 및 승인 기록은 25개월 보관
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,지연 건수 | 7건 | 원인 분석
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,목적: 내부 운영 기준과 리스크 대응 방향을 요약한다.
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,"원칙: 최소 공유, 변경 통제, 기록 보존을 준수한다."
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,운영: 표준 절차를 따르며 예외는 승인 후 적용한다.
[기밀] 샘플_02_공급망 리스크 및 대체 소스 전략_샘플.txt,블랙레이븐,보안: 외부 배포를 금지한다.
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,게이트 구조: 사전검토 → 통합검증 → 인수검증(총 5단계)
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,"품질 지표: 기준 적합률 94%, 감사 대응 소요 2일"
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,"산출물: 게이트 기준표, 결함 분류표, 재발 방지 계획"
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,검증 절차: 단계별 게이트와 회귀 시험을 병행한다.
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,중대 | 즉시 조치 | 게이트 중지
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,- [ ] 개선 조치 승인
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,"이슈 재발률 13%, 개선 반영 주기 4주"
[기밀] 샘플_03_품질 게이트 및 내부 평가 기준_샘플.txt,펄스쉴드,"검토 리드타임 8일, 재검토 비율 24%"
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,"비공개 항목: 공급 안정성, 보안 체계 수준, 결함 대응 프로토콜(가중치 42%)"
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,평가 게이트: 서류 적합성 → 기술 적합성 → 리스크 대응 → 승인(총 3단계)
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,협상 원칙: 일정/품질/보안 조건의 균형을 유지한다.
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,"산출물: 평가 매트릭스, 협상 로그, 승인 체크리스트"
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,"조달 지표: 기준 적합률 93%, 감사 대응 소요 5일"
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,"평가 기준: 기술 적합성, 안전성 증빙, 통합 리스크 대응을 우선 반영한다."
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,- [ ] 보안 준수 확인
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,증빙 보관: 변경 이력 및 승인 기록은 26개월 보관
[기밀] 샘플_04_조달-입찰 비공개 평가 프레임워크_샘플.txt,스펙트럼윈드,보안 수준 | 32% | 접근 통제
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,"보안 지표: 기준 적합률 91%, 감사 대응 소요 2일"
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,"산출물: 접근 권한 매트릭스, 반출 승인 로그, 사고 대응 플로우"
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,감사 대응: 분기별 접근 로그 검토를 수행한다.
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,권한 체계: 역할 기반 접근 + 임시 권한 만료(19일)
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,증빙 보관: 변경 이력 및 승인 기록은 23개월 보관
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,이중 승인: 반출 요청은 3인 승인 후 처리한다.
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,목적: 정보 유출 방지와 접근 통제 강화를 위한 내부 기준을 정리한다.
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,로그 정책: 민감 자료 열람 및 반출 기록을 분리 보관한다.
[기밀] 샘플_05_보안 통제 및 접근 권한 설계_샘플.txt,아이언루프,제한 | 승인 후 열람 | 접근 로그 필수
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,리스크: 일정 지연과 품질 편차를 중점 관리한다.
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,"산출물: 운영 체크리스트, 변경 승인 로그, 리스크 레지스터"
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,"운영 지표: 기준 적합률 87%, 감사 대응 소요 6일"
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,증빙 보관: 변경 이력 및 승인 기록은 16개월 보관
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,지연 건수 | 5건 | 원인 분석
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,목적: 내부 운영 기준과 리스크 대응 방향을 요약한다.
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,"원칙: 최소 공유, 변경 통제, 기록 보존을 준수한다."
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,운영: 표준 절차를 따르며 예외는 승인 후 적용한다.
[기밀] 생산 라인 안정화 계획_113.txt,아이언루프,보안: 외부 배포를 금지한다.
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,리스크: 일정 지연과 품질 편차를 중점 관리한다.
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,"점검 주기: 월간 내부 점검, 분기별 종합 리뷰, 반기별 모의 감사"
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,"산출물: 운영 체크리스트, 변경 승인 로그, 리스크 레지스터"
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,"운영 지표: 기준 적합률 91%, 감사 대응 소요 5일"
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,증빙 보관: 변경 이력 및 승인 기록은 33개월 보관
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,지연 건수 | 12건 | 원인 분석
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,목적: 내부 운영 기준과 리스크 대응 방향을 요약한다.
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,"원칙: 최소 공유, 변경 통제, 기록 보존을 준수한다."
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,운영: 표준 절차를 따르며 예외는 승인 후 적용한다.
[기밀] 생산 라인 안정화 계획_236.txt,펄스쉴드,보안: 외부 배포를 금지한다.
[기밀] 설계요건서_T-009.txt,스펙트럼윈드,튜닝 결과 요약: 윈도우 길이: 6프레임으로 조정 시 지연-정확도 균형이 개선됨; 신뢰도 감쇠율: 0.20로 설정 후 오탐 비율이 감소; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 스코어 임계치: 82점 구간에서 보수 모드 전환 비율이 안정화됨; 가중치 분배: 핵심 지표 55% / 보조 지표 31% 비율이 안정적
